"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: abril 2016"
"Proceso de Liquidacion: Re-Liquidacion Final (L3)"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 08/abr/2019 11:25:47 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","23/04/2016","17","1891.365","42.075","0.525","4453.751","15457.693","209.119","674.913","3453.318","611.311","5177.781","1365.986"
"SEN","23/04/2016","18","1883.262","24.148","0.086","4458.869","15431.599","206.814","675.381","3151.735","637.617","5147.625","1373.997"
"SEN","23/04/2016","19","1874.798","8.461","0.49","4470.039","15490.782","207.912","677.496","2748.967","669.799","5160.169","1387.188"
"SEN","23/04/2016","20","1868.057","3.982","0.377","4471.685","15347.823","207.953","678.284","2946.677","693.855","5148.578","1334.317"
"SEN","23/04/2016","21","1618.502","0.159","0.409","4498.585","15501.306","211.725","679.721","4867.19","710.583","5169.73","1333.411"
"SEN","23/04/2016","22","1405.273","0","0.289","4517.253","15396.885","208.751","680.616","5484.139","727.895","5158.609","1375.804"
"SEN","23/04/2016","23","1241.757","0","0.401","4131.229","15306.891","207.543","682.554","4856.523","744.677","5166.774","1352.787"
"SEN","23/04/2016","24","1000.846","0","0.342","3782.345","15371.367","207.477","683.255","3868.14","759.632","5112.296","1282.233"
"SEN","24/04/2016","1","862.301","0","0.303","3673.367","15264.124","210.742","682.64","2994.837","771.527","4835.585","1195.812"
"SEN","24/04/2016","2","629.108","0","0.358","3641.568","15130.479","206.555","681.601","2095.302","782.55","4757.194","1159.087"
"SEN","24/04/2016","3","612.016","0","0.284","3752.232","15121.202","201.104","682.247","1294.969","784.365","4551.498","1184.332"
"SEN","24/04/2016","4","973.494","0","0.27","3757.949","14868.493","198.295","682.902","1025.401","784.183","4113.783","1191.609"
"SEN","24/04/2016","5","952.159","0","0.053","3728.832","14752.169","198.81","683.125","1024.785","783.693","3804.811","1198.146"
"SEN","24/04/2016","6","1284.354","0","0.118","3687.05","14293.065","200.947","682.321","948.524","783.93","3772.523","1198.493"
"SEN","24/04/2016","7","1459.131","0.421","0.908","3460.556","14048.856","203.436","681.156","1259.271","783.962","3789.304","1138.326"
"SEN","24/04/2016","8","1333.646","2.585","0.889","3372.77","13808.136","203.52","679.594","1100.368","783.464","3772.77","1135.507"
"SEN","24/04/2016","9","897.658","14.471","0.284","3375.309","13708.728","207.94","660.625","2152.642","783.247","3724.835","1154.101"
"SEN","24/04/2016","10","566.969","38.605","0","3443.55","13787.124","210.275","678.625","3185.922","783.205","3682.271","1187.929"
"SEN","24/04/2016","11","400.029","56.376","0","3764.571","14090.335","211.024","675.656","3687.564","782.67","3577.25","1172.759"
"SEN","24/04/2016","12","237.104","67.564","0","4101.626","14426.905","211.586","674.724","3739.742","781.151","3625.223","1179.498"
"SEN","24/04/2016","13","206.15","74.357","0","4236.955","14620.423","209.212","671.033","3933.588","778.939","3652.028","1148.687"
"SEN","24/04/2016","14","350.824","75.601","0","4374.873","14632.441","209.608","667.019","3698.127","777.402","3844.771","1151.139"
"SEN","24/04/2016","15","582.928","75.078","0","4487.184","15027.188","206.207","668.109","2789.145","775.407","4229.736","1145.586"
"SEN","24/04/2016","16","673.749","71.675","0","4505.55","15207.949","206.488","667.433","2911.5","773.222","3991.751","1154.388"
"SEN","24/04/2016","17","551.91","64.817","0","4501.695","15072.609","203.252","665.575","3174.91","768.987","3991.66","1165.302"
"SEN","24/04/2016","18","469.121","50.828","0","4467.857","15201.314","203.987","667.105","3231.967","764.612","4012.235","1166.755"
"SEN","24/04/2016","19","293.725","25.896","0","4498.761","15073.178","206.332","667.621","3587.806","762.727","4024.867","1157.037"
"SEN","24/04/2016","20","209.384","5.021","0","4488.243","14985.948","205.626","669.447","4100.009","761.573","4121.625","1171.535"
"SEN","24/04/2016","21","230.211","0.104","0","4492.593","15313.314","211.303","674.284","6319.729","759.002","4177.134","1258.323"
"SEN","24/04/2016","22","260.076","0","0","4467.16","15336.938","212.833","673.639","7251.696","759.78","4177.976","1380.515"
"SEN","24/04/2016","23","280.178","0","0","4235.451","15286.609","206.216","676.758","6906.967","760.904","4169.268","1427.785"
"SEN","24/04/2016","24","307.541","0","0","3725.734","15299.741","202.167","675.8","5727.262","760.531","4125.044","1406.872"
"SEN","25/04/2016","1","347.05","0","0","3775.002","15275.417","199.868","676.509","3906.387","759.852","3998.887","1363.467"
"SEN","25/04/2016","2","348.366","0","0","3763.891","15154.721","200.448","677.341","2956.206","747.62","3982.459","1268.984"
"SEN","25/04/2016","3","302.823","0","0","3776.201","15263.621","201.216","677.214","2220.528","760.246","4006.533","1247.357"
"SEN","25/04/2016","4","293.9","0","0","3754.132","15248.05","196.301","676.391","1639.252","775.341","4179.637","1250.813"
"SEN","25/04/2016","5","276.477","0","0","3761.819","15270.404","195.488","677.466","1225.584","783.987","4438.188","1251.029"
"SEN","25/04/2016","6","261.842","0","0","3773.222","15449.539","201.551","676.92","1276.55","784.895","4986.326","1252.942"
"SEN","25/04/2016","7","259.93","0.409","0","4197.868","15679.577","205.106","677.119","1827.612","784.602","5467.37","1259.841"
"SEN","25/04/2016","8","241.679","2.562","0","4497.629","15699.9","202.916","678.333","2620.267","784.047","5492.331","1269.461"
"SEN","25/04/2016","9","206.156","11.68","0","4509.86","15831.837","205.423","679.43","3813.595","784.092","5369.191","1270.663"
"SEN","25/04/2016","10","108.514","28.421","0.32","4492.149","15874.968","210.258","670.853","5255.036","784.256","5512.749","1271.599"
"SEN","25/04/2016","11","102.917","46.933","1.16","4476.761","15812.761","209.313","670.22","6436.623","785.264","5606.419","1256.465"
"SEN","25/04/2016","12","103.771","62.977","1.141","4471.291","15851.42","207.582","672.955","7150.676","785.164","5668.242","1229.284"
"SEN","25/04/2016","13","161.07","68.214","0.994","4516.721","15961.821","206.479","671.947","7430.569","784.583","5750.24","1198.832"
"SEN","25/04/2016","14","247.072","73.38","0.605","4523.93","15880.251","208.171","671.465","7673.047","784.19","5869.667","1206.717"
"SEN","25/04/2016","15","309.772","70.946","0.518","4526.617","15803.969","205.105","673.042","7743.847","783.342","5947.26","1261.436"
"SEN","25/04/2016","16","419.076","66.898","0.418","4518.308","15786.954","200.176","666.196","8052.273","783.203","6055.018","1282.809"
"SEN","25/04/2016","17","517.294","62.157","0.475","4513.525","15803.081","199.435","653.109","8089.176","784.37","6047.335","1311.512"
"SEN","25/04/2016","18","609.195","45.623","0.425","4510.854","15776.998","198.946","656.556","7685.816","783.744","6004.998","1253.309"
"SEN","25/04/2016","19","567.022","23.317","0.463","4519.358","15841.603","199.032","669.425","6470.295","783.327","6012.437","1254.062"
"SEN","25/04/2016","20","481.107","4.037","0.551","4531.004","15927.066","200.162","673.067","6096.263","782.678","6018.778","1261.93"
"SEN","25/04/2016","21","420.557","0.1","1.25","4531.441","16054.827","203.226","672.247","7345.992","782.009","6030.14","1287.219"
"SEN","25/04/2016","22","435.755","0","1.171","4503.07","16064.26","203.186","670.361","7659.999","782.989","6067.582","1293.722"
"SEN","25/04/2016","23","446.505","0","0.525","4486.533","16048.918","204.932","665.089","7051.893","782.516","6122.281","1289.256"
"SEN","25/04/2016","24","424.896","0","0.416","3903.104","16016.766","198.488","674.746","6614.457","782.7","6035.623","1257.682"
"SEN","26/04/2016","1","439.388","0","0.452","3760.282","16024.849","185.052","678.4","4396.411","783.139","6006.904","1240.417"
"SEN","26/04/2016","2","453.764","0","0.407","3791.684","15695.668","184.719","678.773","3436.791","782.903","5862.988","1282.618"
"SEN","26/04/2016","3","470.624","0","0.371","3763.185","15675.601","183.654","679.819","2561.059","783.421","5879.665","1295.389"
"SEN","26/04/2016","4","427.126","0","0.356","3755.432","15644.454","183.046","680.468","2109.291","783.557","5868.015","1260.479"
"SEN","26/04/2016","5","395.397","0","0.456","3755.19","15786.41","181.199","680.048","1715.938","783.903","5868.753","1299.673"
"SEN","26/04/2016","6","430.52","0","0.414","3751.152","15966.249","182.96","679.706","1903.177","780.556","5853.516","1342.469"
"SEN","26/04/2016","7","478.059","0.375","0.491","4152.829","15920.069","183.522","679.089","2556.537","785.735","5837.844","1357.254"
"SEN","26/04/2016","8","516.343","2.617","0.412","4481.971","16140.558","182.395","678.108","2919.707","785.735","5856.045","1365.528"
"SEN","26/04/2016","9","482.174","13.551","0","4493.386","16317.783","186.016","674.297","3574.534","785.802","5979.494","1366.555"
"SEN","26/04/2016","10","517.178","29.791","0.013","4469.677","16352.007","183.647","671.489","4710.485","784.796","6194.508","1357.489"
"SEN","26/04/2016","11","571.649","54.931","0","4504.562","16448.079","184.641","671.573","5207.14","784.412","6332.269","1352.816"
"SEN","26/04/2016","12","584.668","67.099","0","4485.042","16609.453","184.49","671.449","5898.379","783.584","6367.981","1335.558"
"SEN","26/04/2016","13","608.409","73.672","0","4500.241","16737.643","183.61","670.454","6114.058","782.965","6396.184","1305.17"
"SEN","26/04/2016","14","746.903","70.08","0","4491.214","16782.932","178.18","667.939","6208.315","781.562","6411.035","1287.09"
"SEN","26/04/2016","15","856.474","66.478","0","4490.04","16820.707","177.646","668.139","6480.654","780.485","6444.422","1264.172"
"SEN","26/04/2016","16","863.478","59.638","0.394","4494.028","16897.162","180.09","667.234","6422.213","777.107","6493.303","1343.753"
"SEN","26/04/2016","17","802.628","54.544","0.307","4419.796","17012.954","182.01","669.307","6597.051","775.707","6483.744","1368.94"
"SEN","26/04/2016","18","750.29","46.751","0.358","4389.971","16733.192","183.387","669.616","6356.609","774.854","6491.893","1396.017"
"SEN","26/04/2016","19","615.85","23.829","0.232","4459.65","16591.81","185.992","670.958","5311.912","774.997","6504.127","1400.708"
"SEN","26/04/2016","20","524.594","5.524","0.289","4483.054","16615.755","186.847","671.255","4905.415","776.761","6491.266","1471.749"
"SEN","26/04/2016","21","552.02","0.179","0.361","4465.004","16742.968","187.531","670.692","6247.252","777.832","6493.639","1527.786"
"SEN","26/04/2016","22","611.378","0","0.301","4464.703","16760.752","187.891","664.303","6597.841","779.628","6534.989","1495.191"
"SEN","26/04/2016","23","660.29","0","0.208","4215.687","16684.635","190.842","665.464","5932.206","779.995","6592.322","1512.333"
"SEN","26/04/2016","24","624.94","0","0.256","3714.367","16651.515","192.049","670.704","5026.186","780.372","6499.236","1517.751"
"SEN","27/04/2016","1","626.671","0","0.352","3640.969","16595.836","193.231","671.2","3238.264","780.72","6389.968","1512.562"
"SEN","27/04/2016","2","563.833","0","0.642","3682.984","16435.529","197.554","671.438","2137.485","780.969","6260.383","1451.411"
"SEN","27/04/2016","3","534.154","0","0.048","3724.042","16277.526","193.884","668.853","1591.793","781.461","6238.077","1469.437"
"SEN","27/04/2016","4","568.843","0","0","3732.692","16252.743","198.312","608.986","1219.111","782.565","6155.727","1474.088"
"SEN","27/04/2016","5","618.718","0","0","3739.834","16058.684","199.047","620.365","1169.386","783.528","6150.048","1492.149"
"SEN","27/04/2016","6","601.007","0","0","3743.226","16066.423","201.497","638.644","1458.813","783.94","6172.383","1517.101"
"SEN","27/04/2016","7","460.279","0.427","0","4215.765","16158.897","203.793","648.934","1981.659","784.015","6211.725","1524.284"
"SEN","27/04/2016","8","246.668","3.023","0","4418.683","16143.629","206.139","656.075","2575.76","784.265","6249.354","1538.932"
"SEN","27/04/2016","9","276.05","17.055","0","4481.282","16133.103","208.578","662.603","3322.02","784.427","6226.825","1581.323"
"SEN","27/04/2016","10","500.702","37.933","0","4498.898","16048.674","206.575","658.073","4415.191","784.183","6241.597","1632.814"
"SEN","27/04/2016","11","623.593","55.931","0","4451.034","16248.472","208.072","663.406","5048.157","783.914","6321.57","1615.023"
"SEN","27/04/2016","12","734.917","65.804","0","4472.214","16392.374","207.821","670.278","5360.457","783.512","6369.105","1601.56"
"SEN","27/04/2016","13","972.336","72.56","0","4514.492","16505.153","181.458","672.441","5513.024","782.785","6496.002","1536.05"
"SEN","27/04/2016","14","1058.293","74.298","0","4388.277","16542.832","178.605","672.993","5904.818","782.238","6529.164","1516.361"
"SEN","27/04/2016","15","1050.524","73.822","0","4166.297","16589.811","151.646","660.907","6193.942","781.078","6588.584","1651.161"
"SEN","27/04/2016","16","984.721","69.177","0","4177.983","16628.955","151.595","663.369","6825.232","780.138","6599.985","1652.452"
"SEN","27/04/2016","17","926.571","58.63","0","4182.221","16533.453","186.775","645.926","7168.875","779.949","6633.566","1602.737"
"SEN","27/04/2016","18","791.971","37.134","0","4147.504","16499.808","197.194","634.657","6984.251","779.853","6580.942","1668.172"
"SEN","27/04/2016","19","641.373","20.318","0","4088.48","16352.76","205.754","638.005","6291.686","779.862","6462.988","1731.302"
"SEN","27/04/2016","20","536.161","5.386","0","4157.374","16319.675","208.136","654.438","6010.488","780.089","6305.428","1749.76"
"SEN","27/04/2016","21","424.2","0.327","0","4235.864","16453.594","212.68","674.739","7086.388","780.765","6288.282","1784.182"
"SEN","27/04/2016","22","478.358","0","0","4277.759","16561.575","214.117","677.272","7529.852","781.185","6183.171","1793.204"
"SEN","27/04/2016","23","428.485","0","0","4442.515","16675.018","207.183","677.899","6756.247","781.51","6179.333","1801.267"
"SEN","27/04/2016","24","395.207","0","0","4046.145","16604.22","199.734","673.995","5903.929","781.921","6115.48","1793.643"
"SEN","28/04/2016","1","338.658","0","0","3760.78","16460.673","196.113","671.788","4242.194","782.091","5884.199","1807.403"
"SEN","28/04/2016","2","278.539","0","0","3732.319","16221.907","197.803","672.886","3598.727","782.408","5622.648","1816.574"
"SEN","28/04/2016","3","243.859","0","0","3767.5","16296.838","197.779","673.855","2639.908","782.679","5581.281","1818.006"
"SEN","28/04/2016","4","275.137","0","0","3788.106","16316.331","195.621","678.354","2110.713","783.398","5555.662","1798.649"
"SEN","28/04/2016","5","247.354","0","0","3763.884","16214.242","193.147","678.446","1958.108","783.693","5492.816","1791.076"
"SEN","28/04/2016","6","230.32","0","0","3760.349","16127.115","197.7","656.222","2183.146","784.07","5592.027","1805.049"
"SEN","28/04/2016","7","208.376","0.445","0","4220.493","16256.456","204.167","665.54","2671.271","784.084","5625.321","1809.217"
"SEN","28/04/2016","8","214.822","2.697","0","4459.814","16200.8","204.642","671.87","3066.242","784.336","5607.407","1810.189"
"SEN","28/04/2016","9","204.814","16.201","0","4465.731","16529.603","205.048","669.982","4072.342","784.471","5615.288","1786.216"
"SEN","28/04/2016","10","295.07","39.154","0.228","4451.656","16577.297","203.747","669.764","5098.281","784.336","5648.589","1671.906"
"SEN","28/04/2016","11","432.431","56.653","0","4445.503","16468.785","201.088","672.425","6024.89","783.888","5658.838","1664.545"
"SEN","28/04/2016","12","542.034","67.201","0","4450.092","16502.008","207.357","670.203","6491.586","783.476","5693.298","1662.429"
"SEN","28/04/2016","13","608.425","71.543","0","4434.941","16453.212","206.645","671.064","6980.097","782.617","5898.125","1601.811"
"SEN","28/04/2016","14","745.264","76.157","0","4445.589","16390.608","209.839","667.415","7185.354","781.783","6135.117","1558.249"
"SEN","28/04/2016","15","780.923","75.029","0","4402.585","16370.317","209.344","672.393","7360.534","781.188","6299.198","1535.78"
"SEN","28/04/2016","16","841.293","69.528","0","4371.972","16306.278","206.325","670.733","7745.735","780.52","6294.695","1498.076"
"SEN","28/04/2016","17","877.44","61.783","0","4379.15","16384.008","200.391","669.439","8014.142","780.43","6186.846","1496.624"
"SEN","28/04/2016","18","851.906","46.75","0.273","4379.863","16452.869","200.98","666.217","7421.387","780.393","6195.214","1489.66"
"SEN","28/04/2016","19","782.483","22.434","0.386","4396.898","16277.735","196.777","663.782","6755.977","780.572","6158.357","1372.07"
"SEN","28/04/2016","20","639.061","5.369","0.377","4433.483","16224.01","201.88","671.169","5985.004","780.168","6286.221","1429.98"
"SEN","28/04/2016","21","434.587","0.161","0.255","4472.724","16424.984","212.339","673.047","7157.955","780.536","6371.808","1461.563"
"SEN","28/04/2016","22","425.401","0","0.273","4466.624","16478.735","209.335","676.8","7791.657","780.647","6181.421","1459.575"
"SEN","28/04/2016","23","491.11","0","0.644","4454.392","16422.594","210.033","678.236","7339.17","780.386","6088.662","1462.389"
"SEN","28/04/2016","24","499.98","0","0.221","4250.853","16350.45","200.869","678.123","6374.139","780.525","5939.622","1501.425"
"SEN","29/04/2016","1","542.277","0","0.227","3750.119","16194.499","192.369","679.972","5521.183","780.412","5659.756","1463.292"
"SEN","29/04/2016","2","400.802","0","0.172","3739.055","16124.68","195.139","680.346","4230.177","780.426","5491.471","1467.058"
"SEN","29/04/2016","3","413.98","0","0.543","3746.13","16126.079","196.987","682.256","3526.293","780.283","5482.048","1463.755"
"SEN","29/04/2016","4","418.492","0","0","3743.818","15871.581","193.609","682.038","3110.412","779.915","5476.447","1463.152"
"SEN","29/04/2016","5","422.473","0","0","3753.709","15972.078","192.006","680.679","2828.601","780.496","5456.497","1468.05"
"SEN","29/04/2016","6","484.408","0","0.005","3742.469","16049.222","194.354","681.377","2954.754","780.702","5466.829","1385.37"
"SEN","29/04/2016","7","491.239","0.503","0","4242.083","15784.174","198.889","676.79","3656.53","780.871","5453.311","1314.003"
"SEN","29/04/2016","8","476.62","2.846","0","4416.52","16229.128","202.234","675.891","3547.65","781.528","5493.517","1359.39"
"SEN","29/04/2016","9","530.575","12.293","0","4419.003","16254.192","206.01","673.743","4748.482","781.765","5559.151","1406.217"
"SEN","29/04/2016","10","675.703","28.539","0","4371.78","16241.604","211.614","666.765","5774.922","781.249","5654.58","1604.38"
"SEN","29/04/2016","11","804.015","42.133","0","4322.616","16237.255","212.207","665.832","6064.77","780.653","6046.626","1646.982"
"SEN","29/04/2016","12","959.821","38.952","0.022","4347.882","16327.793","212.026","668.888","6640.447","780.217","6096.383","1607.657"
"SEN","29/04/2016","13","1006.74","40.774","0","4357.633","16294.703","210.342","671.351","7157.793","779.93","6084.38","1571.593"
"SEN","29/04/2016","14","1205.596","42.638","0","4211.044","16339.157","206.068","669.226","7344.961","779.498","6081.408","1564.538"
"SEN","29/04/2016","15","1256.81","52.253","0","4061.68","16455.563","201.827","669.492","7244.302","778.614","6109.404","1550.275"
"SEN","29/04/2016","16","1216.898","53.268","0","4069.654","16497.279","201.42","669.705","7145.602","777.522","6120.768","1544.056"
"SEN","29/04/2016","17","1110.075","44.016","0","4131.018","16522.319","200.316","670.226","7186.069","776.892","6120.814","1568.628"
"SEN","29/04/2016","18","1031.617","43.191","0.144","4114.127","16499.226","201.608","669.626","6694.091","776.723","6094.014","1587.969"
"SEN","29/04/2016","19","1005.17","18.428","0.229","4101.168","16458.593","202.078","661.619","5772","777.108","6061.116","1628.283"
"SEN","29/04/2016","20","794.396","4.028","0.237","4102.154","16463.453","200.229","665.646","5388.942","777.82","6055.794","1688.07"
"SEN","29/04/2016","21","652.558","0.139","0.133","4108.714","16601.905","209.072","669.897","6516.993","778.731","5998.411","1743.951"
"SEN","29/04/2016","22","595.887","0","0.11","4110.188","16676.235","209.79","632.209","6830.095","779.302","5959.684","1722.22"
"SEN","29/04/2016","23","577.028","0","0.112","4122.483","16594.651","210.237","650.315","6313.437","780.039","6046.188","1728.475"
"SEN","29/04/2016","24","526.326","0","0.094","3628.952","16557.512","208.951","647.238","5939.891","780.585","6018.218","1720.075"
"SEN","30/04/2016","1","511.352","0","0.12","3356.956","16304.098","207.999","653.374","5089.953","780.955","5579.851","1675.74"
"SEN","30/04/2016","2","481.738","0","0.198","3366.899","16043.741","199.998","654.049","4183.044","781.742","5349.644","1620.045"
"SEN","30/04/2016","3","460.792","0","0.144","3383.188","16197.799","192.627","655.121","3259.104","782.145","5200.642","1629.465"
"SEN","30/04/2016","4","577.731","0","0.114","3385.628","15966.947","190.399","652.829","2622.769","783.147","5028.44","1666.725"
"SEN","30/04/2016","5","588.153","0","0.631","3441.791","16058.896","189.034","675.783","2351.678","784.132","4931.238","1656.778"
"SEN","30/04/2016","6","565.936","0","0","3456.209","15986.324","194.033","678.797","2352.139","784.919","4842.763","1626.988"
"SEN","30/04/2016","7","554.215","0.544","0","3713.876","15797.434","199.591","676.554","2683.812","785.344","4831.788","1637.24"
"SEN","30/04/2016","8","519.092","3.088","0","3819.181","15745.409","199.608","674.541","2743.941","785.725","4750.113","1646.298"
"SEN","30/04/2016","9","554.632","15.112","0","3872.718","16050.651","203.378","675.949","3456.841","785.746","4644.548","1661.962"
"SEN","30/04/2016","10","907.837","33.595","0","3879.999","16235.286","209.594","674.28","4041.96","785.819","4834.41","1639.113"
"SEN","30/04/2016","11","1060.206","47.279","0","3973.347","16276.303","211.013","671.924","4499.221","785.707","4953.135","1631.396"
"SEN","30/04/2016","12","990.308","62.188","0","4103.266","16190.568","209.67","669.24","4790.098","785.315","5052.42","1725.555"
"SEN","30/04/2016","13","1144.373","65","0","3871.447","16197.315","208.745","670.592","4903.631","785.148","5112.923","1842.735"
"SEN","30/04/2016","14","1175.811","63.808","0","3814.279","16053.541","208.346","670.613","5184.534","785","4970.641","1789.018"
"SEN","30/04/2016","15","1081.814","68.334","0","4013.385","16048.072","207.911","671.186","4871.13","784.58","4961.349","1783.606"
"SEN","30/04/2016","16","1044.674","62.437","0.378","3875.311","16047.492","207.012","670.476","4869.496","784.712","4874.664","1788.132"
"SEN","30/04/2016","17","969.425","52.665","0.314","3898.154","15937.664","207.098","671.824","4983.678","784.897","4850.188","1775.006"
"SEN","30/04/2016","18","838.913","39.401","0.219","4091.39","15739.619","205.463","670.633","4974.473","784.804","4825.741","1785.348"
"SEN","30/04/2016","19","714.07","16.016","0.319","3907.657","15514.178","206.245","672.682","4882.884","785.191","4831.785","1803.566"
"SEN","30/04/2016","20","500.313","5.777","0.233","3909.048","15502.316","204.722","674.999","5162.428","785.414","4758.192","1818.23"
"SEN","30/04/2016","21","364.171","0.361","0.253","4199.904","15736.87","212.904","676.532","6865.455","786.118","4690.073","1862.566"
"SEN","30/04/2016","22","337.101","0","0.196","4199.976","15935.581","207.477","678.611","7284.859","786.606","4695.834","1866.348"
"SEN","30/04/2016","23","334.603","0","0.165","4200.314","16070.546","206.556","681.858","6200.416","786.665","4667.185","1859.037"
"SEN","30/04/2016","24","300.796","0","0.112","3730.793","16117.068","196.539","680.208","5436.875","786.059","4595.059","1848.248"
