"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: marzo 2026"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/abr/2026 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","17/03/2026","4","3501.1015","0.0005","21.3965","742.1037","18707.3835","463.5155","348.1429","2318.8931","1538.1915","2268.0794","1379.2348"
"SEN","17/03/2026","5","2955.9827","0.0006","21.7299","813.6934","19322.2062","460.0636","348.3216","2290.3889","1538.03","2266.0518","1343.8885"
"SEN","17/03/2026","6","2837.7624","0.0137","22.9016","845.2375","19732.9803","465.193","348.3501","2729.143","1538.2163","2269.4872","1359.2092"
"SEN","17/03/2026","7","2671.9767","4.6709","23.3428","902.9533","21087.9125","486.2581","348.922","3511.3979","1538.6283","2384.9893","1378.7754"
"SEN","17/03/2026","8","2745.0238","612.5052","23.8482","936.4498","21601.9409","505.9494","348.6396","3476.4445","1538.6607","2560.5604","1396.7504"
"SEN","17/03/2026","9","2634.5851","3356.5076","22.279","889.414","21187.2975","483.8453","348.2847","3100.2614","1536.1691","2627.4943","1393.5675"
"SEN","17/03/2026","10","2420.5894","5553.6562","23.3617","813.1045","20352.8046","478.1018","347.1729","2517.7068","1541.0872","2655.342","1394.0326"
"SEN","17/03/2026","11","2212.1088","5899.2892","23.4733","773.1234","20147.0336","471.3063","345.1905","2578.1371","1541.3119","2667.0471","1427.8441"
"SEN","17/03/2026","12","2064.4016","6257.239","23.3682","777.2736","20250.6656","476.6755","344.3981","2398.0158","1542.8957","2666.9854","1436.0474"
"SEN","17/03/2026","13","2170.9865","6193.8418","24.9101","776.6248","20553.9058","583.1287","344.4065","2457.8179","1542.2715","2679.2055","1460.023"
"SEN","17/03/2026","14","2316.8979","6040.4252","25.9985","818.9558","20814.5109","629.9748","344.4485","2384.7225","1541.0442","2637.953","1528.1256"
"SEN","17/03/2026","15","2513.9628","5927.3396","26.2084","948.4552","21094.4586","685.588","344.6358","2788.2141","1541.9698","2418.2447","1510.4797"
"SEN","17/03/2026","16","2641.2","5679.6074","25.5888","972.6259","21331.3357","684.2232","344.8053","3314.1855","1540.3016","2339.6053","1548.7171"
"SEN","17/03/2026","17","2683.784","5368.4867","25.842","977.9995","21755.2309","688.8444","343.4092","4034.1999","1540.5825","2354.5203","1564.2117"
"SEN","17/03/2026","18","2976.3413","4431.5056","25.7305","1041.805","21992.2006","677.3869","343.3133","4783.0895","1540.1657","2384.724","1557.0167"
"SEN","17/03/2026","19","3585.3558","1299.2127","26.0633","1046.891","23355.7114","695.2868","343.1622","5965.6251","1540.271","2456.9083","1599.1367"
"SEN","17/03/2026","20","4134.4625","56.9871","25.8598","1047.0812","23637.8105","689.5046","343.7938","7020.4061","1540.9462","2547.6918","1614.296"
"SEN","17/03/2026","21","4445.1054","22.7749","26.1783","924.8317","23099.5025","690.2613","344.8223","7263.9609","1540.858","2638.095","1604.1367"
"SEN","17/03/2026","22","4111.9011","18.0091","26.054","866.3263","22705.5327","696.5016","344.9412","6936.4347","1540.8938","2640.5671","1563.1601"
"SEN","17/03/2026","23","3629.7735","18.0419","25.0969","867.5966","22684.4047","700.4562","345.4791","6072.1131","1540.9718","2733.8133","1478.5699"
"SEN","17/03/2026","24","3769.0319","18.0367","25.3812","815.815","22493.5874","688.6981","345.0258","4276.0973","1541.0217","2738.7096","1457.3415"
"SEN","18/03/2026","1","4275.3973","3.6419","25.738","705.4329","21859.6529","617.4185","345.4111","3207.3002","1541.3557","2491.6295","1429.0303"
"SEN","18/03/2026","2","3995.678","0.0008","19.7081","712.5807","21216.3214","553.1861","345.7974","3059.258","1542.1571","2415.5431","1394.4194"
"SEN","18/03/2026","3","3828.5289","0.0009","19.9122","714.9143","20951.5651","528.9534","346.1973","2802.5992","1542.2188","2353.1205","1367.0926"
"SEN","18/03/2026","4","3834.8791","0.0009","20.4701","715.6668","20817.6379","482.7689","346.4209","2465.7792","1541.1974","2355.3982","1339.6795"
"SEN","18/03/2026","5","3820.115","0.0011","25.2223","709.1288","20620.9465","558.5822","346.8116","2595.7791","1540.5696","2351.7728","1341.3852"
"SEN","18/03/2026","6","3673.6407","0.0147","25.2544","710.6564","20900.8518","707.8705","347.5646","3131.7553","1540.7906","2357.2311","1331.7337"
"SEN","18/03/2026","7","3351.5646","9.8718","24.2041","707.1667","22102.5079","711.1862","347.735","3496.7713","1540.1444","2361.5295","1327.8639"
"SEN","18/03/2026","8","3206.0589","1121.8493","25.4039","675.2042","21910.0101","697.0278","347.5597","3830.8431","1539.8791","2357.5377","1305.0076"
"SEN","18/03/2026","9","2709.6615","4632.5034","24.5144","724.6445","20204.9112","618.5414","347.3698","3538.643","1539.3847","2344.8184","1312.4548"
"SEN","18/03/2026","10","3113.4964","5651.8704","24.7721","715.4936","19357.666","597.2132","345.6511","3476.8247","1539.0103","2321.5275","1313.0696"
"SEN","18/03/2026","11","3627.9188","6019.0923","25.0589","600.8202","18857.5612","587.7006","344.816","3359.1797","1537.7511","2337.6935","1313.4351"
"SEN","18/03/2026","12","3622.91","6162.3388","25.9334","562.962","19208.2694","616.2121","344.1728","2859.3548","1536.8349","2499.1693","1326.5765"
"SEN","18/03/2026","13","3490.4036","5789.5826","25.794","615.5289","20115.2439","627.7936","343.4563","2895.8011","1535.5528","2508.1306","1445.7252"
"SEN","18/03/2026","14","3512.0898","5832.6459","24.4587","631.6265","20273.3033","625.3227","344.1927","2903.7152","1535.0807","2504.323","1523.8673"
"SEN","18/03/2026","15","3658.8533","6066.1586","25.8092","642.2729","20175.5422","604.9112","344.2391","3172.0114","1533.8268","2460.9664","1546.6608"
"SEN","18/03/2026","16","3935.645","6088.3673","25.8485","608.6962","20186.8667","629.3224","343.4845","3655.4589","1533.7105","2339.4916","1567.9726"
"SEN","18/03/2026","17","3887.8736","6571.6934","25.6953","649.2512","20234.6537","630.1341","343.0076","4205.4982","1533.3228","2344.2281","1586.0653"
"SEN","18/03/2026","18","4019.6268","5098.4192","25.7904","773.3002","21204.8252","703.8668","341.5344","4873.9201","1533.2196","2346.5341","1630.737"
"SEN","18/03/2026","19","4541.7694","1403.4063","20.7533","823.4217","23062.0113","707.2092","342.1054","6254.2574","1533.2393","2384.5822","1790.6943"
"SEN","18/03/2026","20","4716.5324","88.7815","15.946","838.2986","24520.2608","704.3397","343.0839","6573.3239","1532.5535","2482.3797","2170.1125"
"SEN","18/03/2026","21","4812.7009","15.3397","22.5654","852.506","24421.4954","708.517","343.4335","6464.9326","1531.8422","2440.5373","2154.4759"
"SEN","18/03/2026","22","4779.9415","4.4612","25.463","884.9171","23488.3228","711.0427","343.6619","6392.3503","1531.5683","2340.8093","2124.8722"
"SEN","18/03/2026","23","4522.441","0.1645","25.3982","931.1473","23453.7117","744.6033","344.1684","5242.0965","1532.3363","2278.6663","2053.0565"
"SEN","18/03/2026","24","4338.0554","0.0013","25.6165","959.529","22801.8661","714.6486","344.1668","4197.4639","1533.1867","2318.9127","2019.7692"
"SEN","19/03/2026","1","4119.3611","0.0014","25.6331","940.6303","22208.3924","581.1725","345.1721","3859.0264","1533.1791","2333.2836","1529.5463"
"SEN","19/03/2026","2","3968.2626","0.0021","25.7818","888.7382","21903.8434","483.4343","346.2203","3499.5099","1533.4532","2327.2929","1391.6837"
"SEN","19/03/2026","3","3389.4618","0.0021","25.9985","871.2183","21787.0935","414.1146","345.9313","3279.5775","1533.8613","2323.539","1340.6585"
"SEN","19/03/2026","4","2893.4601","0.0023","22.975","810.9401","22056.456","414.415","345.9999","2956.4971","1533.7989","2285.9228","1325.81"
"SEN","19/03/2026","5","2812.915","0.0022","25.068","746.7109","22148.4041","418.9298","346.1505","2879.6834","1533.35","2450.3373","1314.4073"
"SEN","19/03/2026","6","2798.4143","0.0038","25.4727","821.5498","22846.0185","418.6522","346.0845","2733.0433","1532.7959","2512.0784","1313.6414"
"SEN","19/03/2026","7","2809.4028","16.2391","25.8537","861.3727","23683.2757","435.9262","346.6479","2873.4455","1532.7579","2534.3898","1314.3147"
"SEN","19/03/2026","8","2611.7438","1240.767","25.6737","770.2167","23802.7298","418.8639","346.1997","2954.7638","1532.7989","2523.2302","1339.5463"
"SEN","19/03/2026","9","2327.4801","5045.6773","25.6251","666.727","21979.297","408.113","344.7979","1923.7651","1532.4713","2515.6551","1352.4393"
"SEN","19/03/2026","10","2446.6961","6506.0592","25.4414","659.4668","20956.9346","388.6065","341.6699","2132.1141","1531.3828","2510.3636","1363.0965"
"SEN","19/03/2026","11","2416.255","6658.5003","24.6482","656.4138","20424.8233","384.9328","340.4483","2465.645","1531.3051","2508.9754","1360.7709"
"SEN","19/03/2026","12","2451.0021","6585.0713","25.1136","667.0662","20588.8595","389.1342","341.2122","2418.1855","1530.4937","2471.286","1373.9807"
"SEN","19/03/2026","13","2536.4544","6956.0571","25.461","776.9443","20918.2999","438.3042","340.3014","2171.5334","1530.0588","2432.5321","1386.5923"
"SEN","19/03/2026","14","2652.5944","7096.9226","25.2487","849.209","21120.1811","422.343","340.2313","2131.5906","1529.7876","2427.8003","1396.6045"
"SEN","19/03/2026","15","2755.658","7210.5863","25.3246","861.8132","21425.6956","443.6493","340.7784","2388.6553","1529.5332","2425.828","1507.4169"
"SEN","19/03/2026","16","2878.3138","7054.3251","24.8594","860.1064","21802.5344","586.9316","340.7024","2973.9787","1529.8854","2321.1176","1531.889"
"SEN","19/03/2026","17","2971.4945","6839.8304","24.7814","860.1813","22166.6598","691.8947","339.9456","3570.8079","1529.616","2281.1504","1576.3566"
"SEN","19/03/2026","18","3259.3997","5249.2629","25.0098","865.2181","23000.6532","704.2992","338.8572","4456.9476","1529.9669","2323.4414","1585.885"
"SEN","19/03/2026","19","3696.6379","1374.757","24.7892","868.697","25184.5101","712.1383","340.4543","5525.7371","1530.1894","2410.4435","1630.6106"
"SEN","19/03/2026","20","3964.3514","74.6599","24.7834","920.1607","27275.9553","703.3618","342.6995","5283.1972","1529.8162","2542.3117","1744.3715"
"SEN","19/03/2026","21","3873.9659","6.8375","24.9195","974.6925","26875.5406","700.0694","343.4158","5788.9014","1529.9006","2500.4541","1670.2498"
"SEN","19/03/2026","22","4015.2921","0.0587","24.835","1007.4109","25406.3079","641.2818","342.7295","6093.884","1530.0254","2558.0805","1592.2492"
"SEN","19/03/2026","23","4097.8663","0.0014","24.8172","991.9408","24144.7164","608.7702","343.2335","5915.2648","1529.9603","2547.6843","1504.4134"
"SEN","19/03/2026","24","4156.5189","0.0017","24.6705","983.2367","23193.9535","563.633","343.1413","5281.2529","1531.0481","2403.2013","1453.0923"
"SEN","20/03/2026","1","4083.4885","0.0013","23.6883","990.5372","22390.6168","525.7685","343.6098","4548.5464","1531.3111","2191.7329","1407.3596"
"SEN","20/03/2026","2","3968.6694","0.0015","24.4847","1000.5369","22090.3181","514.5312","344.4099","3903.4019","1532.1905","2124.1438","1338.3621"
"SEN","20/03/2026","3","3577.4014","0.0013","24.3978","1002.5161","22167.8816","479.1844","344.8168","3389.9454","1532.4103","1972.609","1300.1439"
"SEN","20/03/2026","4","3205.9956","0.0017","24.3882","994.2353","22364.9856","485.8051","345.3541","2969.1558","1532.6192","1977.0733","1292.5366"
"SEN","20/03/2026","5","3004.4092","0.0016","24.5128","993.9145","22695.9787","488.5457","345.7759","2796.7321","1532.5207","1975.3912","1287.7768"
"SEN","20/03/2026","6","2943.256","0.0019","24.6484","1034.2456","23203.2555","479.7901","346.0524","2742.0963","1532.7613","2088.5089","1296.9365"
"SEN","20/03/2026","7","2953.8952","16.8621","24.9014","1045.6568","24219.4084","487.8442","345.759","2758.9421","1532.6923","2148.4776","1307.4794"
"SEN","20/03/2026","8","3033.2737","1242.6809","24.8573","1012.411","24099.6545","473.1352","344.7787","2509.5841","1532.4356","2179.0357","1309.2307"
"SEN","20/03/2026","9","2519.973","4925.3798","23.6465","962.4944","22159.5084","461.7839","344.2373","2190.3863","1532.2092","2105.7922","1314.7104"
"SEN","20/03/2026","10","2702.7187","6675.4408","21.9539","993.6899","20896.5953","452.7489","342.671","1867.5378","1531.4621","1979.1068","1317.578"
"SEN","20/03/2026","11","2716.4681","6955.3727","25.0378","988.453","20835.3039","448.5496","343.3125","2126.1836","1531.026","1982.5148","1315.7144"
"SEN","20/03/2026","12","2949.4104","7050.1839","23.6458","1008.4595","20690.1932","621.2803","342.2682","2281.3704","1529.1795","1912.5147","1400.7329"
"SEN","20/03/2026","13","3078.368","7058.1112","25.0214","1055.7719","20756.2198","641.0932","341.137","2530.4082","1528.7926","1876.4521","1465.9102"
"SEN","20/03/2026","14","3207.1077","7364.033","25.1231","995.3008","20744.2672","586.7888","340.213","2626.1867","1527.5636","1890.0174","1515.406"
"SEN","20/03/2026","15","3374.3283","7316.6156","25.0722","841.7221","20697.1098","571.7263","340.0466","3404.2949","1527.0195","2077.1495","1528.2184"
"SEN","20/03/2026","16","3513.5254","7188.0773","25.0008","815.2446","20634.1941","570.1362","340.4976","4366.0887","1526.4788","2189.6443","1567.055"
"SEN","20/03/2026","17","3895.0343","6467.882","25.0369","816.2951","21011.6664","609.3058","340.0436","5213.8456","1525.9666","2196.8311","1592.539"
"SEN","20/03/2026","18","4380.7915","4829.6695","25.168","818.8126","21560.8003","700.5816","340.8434","5962.9857","1525.4047","2290.3011","1609.3941"
"SEN","20/03/2026","19","4546.793","1412.7064","25.1956","813.9981","23104.5108","696.1681","337.9689","7341.3416","1524.8909","2408.7586","1680.6978"
"SEN","20/03/2026","20","4475.9345","90.8063","25.0327","818.3879","25026.5703","690.5812","340.6608","7626.0035","1524.5918","2671.0353","1693.275"
"SEN","20/03/2026","21","4289.3081","8.9707","24.9803","816.2301","25243.2784","731.4934","341.9918","7397.8562","1524.8795","2677.1253","1687.8401"
"SEN","20/03/2026","22","4258.8152","4.1831","25.1542","815.8609","25705.895","745.8259","341.4757","6029.5153","1524.6586","2520.5353","1651.2775"
"SEN","20/03/2026","23","4618.9389","2.0772","24.8154","815.5087","25945.4104","731.4769","341.7454","4495.9334","1525.1835","2480.5471","1598.4809"
"SEN","20/03/2026","24","4750.749","0.3561","24.8595","814.4633","24934.3354","681.4156","344.1072","3693.5149","1525.634","2545.615","1533.664"
"SEN","21/03/2026","1","4530.418","0.0009","25.0271","842.5367","23625.3163","554.5232","342.6767","3478.9715","1526.2024","2406.1358","1478.8575"
"SEN","21/03/2026","2","4245.0876","0.0009","24.39","850.7381","22773.1433","522.8386","342.8171","3283.9416","1526.8921","2246.0768","1399.4922"
"SEN","21/03/2026","3","4148.214","0.0006","21.6118","852.7578","22108.9061","439.7003","344.8036","3108.8365","1527.5986","2074.8723","1390.7977"
"SEN","21/03/2026","4","3883.189","0.0002","16.7082","841.3358","22099.8697","375.6425","345.4915","3018.9124","1528.1974","2057.0961","1369.1887"
"SEN","21/03/2026","5","3903.5723","0.0002","24.1126","844.3459","21936.334","335.2957","345.6837","2840.822","1529.1274","2054.5276","1348.9307"
"SEN","21/03/2026","6","3612.3678","0.0031","22.7945","843.4771","22334.2579","327.8063","346.2026","2750.2342","1529.0447","2017.7432","1343.4852"
"SEN","21/03/2026","7","3458.9626","41.4639","23.6484","846.6833","22443.0398","309.8724","345.9189","2902.3626","1529.8049","2017.4334","1337.4697"
"SEN","21/03/2026","8","3450.7734","1543.2372","24.3478","849.3122","21778.8537","314.124","345.6671","2563.7699","1530.3366","2008.0063","1355.0574"
"SEN","21/03/2026","9","3232.2801","5113.0762","24.7202","862.1498","20123.8078","337.8954","344.9086","1618.4341","1463.0101","1996.8356","1352.6607"
"SEN","21/03/2026","10","3249.8275","6676.898","23.275","864.081","19587.3071","352.1321","342.0168","1433.9623","1250.2107","1981.0636","1322.6768"
"SEN","21/03/2026","11","3281.861","6731.623","24.0539","867.1445","19763.5453","312.6988","340.4623","1680.0908","1242.6392","1975.5521","1323.2684"
"SEN","21/03/2026","12","3303.8948","6870.711","24.0065","857.0877","19947.7159","299.5465","339.841","1865.8883","1184.3241","2005.1462","1332.9163"
"SEN","21/03/2026","13","3447.4931","6737.6918","23.7776","838.3977","20264.2734","457.9715","339.6515","2086.6847","1096.1335","1994.6827","1349.7436"
"SEN","21/03/2026","14","3521.9651","6845.0571","23.7769","841.4714","20391.5618","469.3062","339.2835","2095.2425","1085.4827","1994.6766","1358.2105"
"SEN","21/03/2026","15","3593.2969","6775.191","23.8081","833.1034","20408.4033","485.087","338.0022","2246.6626","1083.6072","1960.4349","1347.3947"
"SEN","21/03/2026","16","3852.2992","6581.995","22.7448","824.3452","20356.6909","572.6069","341.276","3002.8","1082.7377","1952.6448","1360.4343"
"SEN","21/03/2026","17","4339.6471","6077.16","24.1036","838.2165","20780.1084","576.3656","341.2617","3243.3178","1081.8685","1950.1583","1363.8196"
"SEN","21/03/2026","18","4772.476","5073.0574","23.6179","845.6261","21681.9496","583.9279","340.8709","3682.2593","1079.3548","1952.6417","1379.9739"
"SEN","21/03/2026","19","4901.0708","1486.831","23.9565","897.7865","23736.7054","589.2078","340.6356","5347.162","1080.2813","2101.8893","1401.3803"
"SEN","21/03/2026","20","4755.2318","110.6776","23.9242","1024.0481","25717.0909","591.1005","342.1054","6153.8511","1082.6777","2305.934","1405.2935"
"SEN","21/03/2026","21","4484.6928","16.6927","22.19","1046.124","26361.5056","589.1758","342.0592","5446.0382","1082.6113","2261.6422","1454.4448"
"SEN","21/03/2026","22","4366.5451","13.22","23.5746","1060.4782","26893.4294","583.1805","342.2506","3859.6856","1082.9203","2279.7229","1457.4694"
"SEN","21/03/2026","23","4389.921","6.464","23.645","1034.9839","25703.9257","517.8659","342.6293","3517.0759","1084.64","2298.6079","1385.5247"
"SEN","21/03/2026","24","4362.3974","2.2987","21.8151","1070.1158","24608.0817","399.7098","344.079","2989.3889","1085.8203","2294.5575","1340.8946"
"SEN","22/03/2026","1","4000.4894","0.0008","23.25","1020.2338","23754.2953","394.05","345.3347","2654.3195","1088.7257","2089.9438","1253.9438"
"SEN","22/03/2026","2","3788.766","0.0009","23.0374","1130.8796","22732.9357","386.0219","345.7301","2368.2547","1092.8823","1952.0546","1218.0146"
"SEN","22/03/2026","3","3613.8817","0.0008","22.9416","1170.011","22041.1383","371.3912","345.7655","2036.3316","1095.1234","1939.3503","1220.1103"
"SEN","22/03/2026","4","3378.5197","0.0008","23.811","1186.0173","21218.446","381.0101","345.1671","2063.0242","1110.6853","1952.152","1232.0536"
"SEN","22/03/2026","5","3374.41","0.0006","23.6769","1192.9448","20429.6645","367.6568","347.1487","2077.9205","1166.0756","1949.0589","1227.4646"
"SEN","22/03/2026","6","3435.2766","0.0042","23.8021","1199.7343","20372.0718","351.2681","347.3077","1886.1988","1271.936","1951.7766","1237.1541"
"SEN","22/03/2026","7","3304.8692","33.5441","22.7165","1184.0903","19807.2509","321.0482","346.9904","2006.9749","1398.3171","1949.5114","1252.883"
"SEN","22/03/2026","8","2344.1786","1343.8154","23.3605","1177.3214","19277.901","306.7963","346.2811","1794.7994","1471.4843","1948.0506","1263.5691"
"SEN","22/03/2026","9","2036.2422","3579.931","20.7512","1147.6199","18002.1546","280.5764","345.4735","1515.6339","1486.8417","1939.6611","1241.9381"
"SEN","22/03/2026","10","1994.3222","3929.491","17.8912","1144.589","18092.9466","275.3836","344.5506","1366.2227","1507.6944","1936.5202","1241.2797"
"SEN","22/03/2026","11","1928.4543","3819.0533","21.0207","1127.8207","18528.7583","315.7209","343.9653","1326.4042","1520.9454","1947.2316","1181.0932"
"SEN","22/03/2026","12","1721.3657","4177.5156","23.2581","1103.9517","18686.4609","316.5945","343.0028","1550.0029","1534.6279","1988.8741","1147.1451"
"SEN","22/03/2026","13","1587.1876","3634.8551","23.6109","1084.712","19336.2424","327.4656","341.8803","2300.3619","1538.7226","1897.7314","1149.4941"
"SEN","22/03/2026","14","1247.7368","3910.1008","23.2572","1048.2662","19915.1047","322.979","341.3441","2828.0869","1536.7738","1884.6055","1159.2149"
"SEN","22/03/2026","15","1092.0212","3843.4895","21.9766","1106.4124","20747.9793","318.8718","341.8106","2840.2261","1532.4064","2030.3653","1175.7178"
"SEN","22/03/2026","16","1038.5105","4475.949","15.0081","1090.5433","21231.4536","313.5996","341.9004","2707.822","1526.4462","2027.7807","1175.6674"
"SEN","22/03/2026","17","1300.4773","4317.1452","22.3538","1094.204","22177.3907","333.1277","341.0219","2803.3921","1523.2878","2028.5132","1020.5521"
"SEN","22/03/2026","18","2482.3375","3362.2575","23.0861","1099.383","22613.4969","345.0102","339.4155","2985.4659","1519.0552","2016.3971","1071.425"
"SEN","22/03/2026","19","3513.0846","1274.8517","23.4825","1123.129","23514.9711","341.7624","339.6615","4335.6014","1514.7758","2073.6515","1110.981"
"SEN","22/03/2026","20","3505.6419","93.3282","21.6809","1382.1763","25568.1003","317.8551","340.1235","5060.2472","1509.283","2278.6991","1211.9005"
"SEN","22/03/2026","21","3385.4652","18.5032","22.0561","1479.4319","25837.2133","316.0664","341.3156","5174.7417","1504.0438","2319.714","1291.6182"
"SEN","22/03/2026","22","3690.2318","9.2245","23.2949","1348.5249","25645.2862","317.1311","341.767","4767.593","1503.2433","2297.6805","1296.7979"
"SEN","22/03/2026","23","3766.3089","5.0797","24.1659","1231.567","25215.3198","309.9121","341.9657","3774.7788","1505.0178","2323.5725","1230.7744"
"SEN","22/03/2026","24","3633.9749","4.0636","24.2329","1239.7084","24329.2214","292.0374","343.4669","3222.5894","1506.3533","2258.7584","1222.1109"
"SEN","23/03/2026","1","3398.9759","0.1477","23.1748","1237.3674","23427.4141","281.593","342.27","2638.8994","1505.621","2169.3206","1211.1427"
"SEN","23/03/2026","2","3082.7478","0.0009","24.4293","1230.6705","22876.031","266.8077","343.4715","2364.5596","1503.9677","2150.9046","1183.9407"
"SEN","23/03/2026","3","2830.8729","0.0007","24.4067","1229.2807","22469.4215","278.223","344.7807","2110.1053","1503.0324","2135.5925","1158.4201"
"SEN","23/03/2026","4","2624.5175","0.0007","23.9182","1225.6231","22224.0791","286.5227","345.237","2009.9328","1501.5635","2069.9433","1143.9135"
"SEN","23/03/2026","5","2412.3391","0.0007","20.5893","1229.8108","22339.9995","352.0139","344.7966","2199.535","1500.5472","1925.5422","1137.3996"
"SEN","23/03/2026","6","2232.6323","0.0059","20.3219","1232.6965","22549.0349","386.3524","344.58","2410.9725","1498.7115","2049.2219","1189.6138"
"SEN","23/03/2026","7","2098.5728","42.7532","22.2781","1230.076","23158.1181","524.7969","345.1028","3347.3064","1497.1561","2103.7178","1290.2037"
"SEN","23/03/2026","8","1661.6177","1533.4199","23.3013","1227.0365","23131.8189","530.6494","343.9931","3709.5903","1496.0153","2047.175","1368.4586"
"SEN","23/03/2026","9","1258.544","5073.8012","22.839","1203.2484","21986.9206","527.2154","341.2623","3389.0979","1494.836","1933.1665","1419.9259"
"SEN","23/03/2026","10","1254.037","6807.9458","23.0014","1147.666","21353.1221","525.4256","338.0465","3401.385","1492.4518","1927.704","1414.0805"
"SEN","23/03/2026","11","991.5857","7108.5607","23.5434","1175.9345","21941.159","510.8099","339.2243","3229.9388","1490.53","1905.8593","1392.6348"
"SEN","23/03/2026","12","939.3332","7072.6772","23.517","1246.8034","22564.0748","544.3622","339.6524","2977.5563","1487.8969","1981.7823","1404.4858"
"SEN","23/03/2026","13","923.4283","6551.6456","23.0146","1499.1563","23627.2694","523.0317","339.3426","3025.7367","1476.694","2024.208","1412.0488"
"SEN","23/03/2026","14","1148.5136","6149.9873","22.5116","1643.4435","24457.6572","560.2179","339.3972","3129.6504","1502.3356","2062.4546","1405.9723"
"SEN","23/03/2026","15","1609.5349","6297.1299","23.6825","1824.1105","24321.8724","565.0342","339.3154","3291.3868","1512.4903","2154.2182","1417.2346"
"SEN","23/03/2026","16","2076.1589","5849.3217","23.3711","1832.325","24673.2387","566.4976","339.3537","3716.0636","1518.9298","2310.1718","1639.5148"
"SEN","23/03/2026","17","2640.4602","5419.8786","23.9865","1852.4514","24693.3117","569.8159","337.5469","3891.2423","1524.9014","2448.8375","2057.2894"
"SEN","23/03/2026","18","3191.05","4244.5116","19.9371","1830.1448","24699.907","572.6063","336.358","4480.0201","1530.4581","2539.7387","2191.0788"
"SEN","23/03/2026","19","3648.903","1361.8353","22.1683","1830.8852","25727.097","580.6631","340.1365","5341.5202","1530.636","2583.7213","2375.7272"
"SEN","23/03/2026","20","3862.1698","103.8788","23.2997","1803.234","26806.358","447.4429","340.9749","6022.0136","1531.2279","2728.2109","2502.5515"
"SEN","23/03/2026","21","3712.1408","18.138","23.3673","1595.185","26695.8212","417.6594","342.48","6505.7171","1531.0067","2884.4943","2434.3915"
"SEN","23/03/2026","22","3682.8464","10.345","23.319","1584.7312","26559.8559","351.0531","342.1444","6063.0897","1530.869","3038.4601","1900.1812"
"SEN","23/03/2026","23","3779.9814","10.0348","23.2842","1398.0855","26308.857","358.9675","341.6902","5471.3017","1532.0126","2765.1476","1695.6483"
"SEN","23/03/2026","24","3623.4844","5.2832","23.7566","1367.8909","25788.9522","408.8073","342.0641","4304.4611","1530.0296","2731.2752","1660.8512"
"SEN","24/03/2026","1","3604.7964","0.2795","18.712","1223.0101","24838.4174","509.3587","343.4793","3875.5392","1530.6823","2577.6184","1468.0133"
"SEN","24/03/2026","2","3445.9599","0.0006","15.7533","1212.3751","23540.3013","484.4136","343.7945","3931.3088","1532.5581","2452.2184","1439.0726"
"SEN","24/03/2026","3","3191.5636","0.0005","14.4125","1176.9091","23217.8246","467.195","342.6593","3575.5512","1532.8957","2450.5452","1379.2252"
"SEN","24/03/2026","4","2784.0179","0.0005","22.905","1142.8521","23459.9254","468.1434","337.4936","3174.1002","1533.6886","2441.7736","1362.7882"
"SEN","24/03/2026","5","2418.2468","0.0006","23.8368","1147.3818","23736.1977","471.1228","335.4668","3053.7789","1534.3617","2427.3541","1350.0522"
"SEN","24/03/2026","6","2142.077","0.0062","24.0096","1211.2986","24313.3489","468.8398","335.7396","2966.0615","1536.0338","2455.9717","1356.7691"
"SEN","24/03/2026","7","1962.7273","25.5753","23.7182","1216.5245","25100.8574","503.5219","335.9015","3054.6634","1536.4942","2480.3413","1365.3984"
"SEN","24/03/2026","8","2003.1274","1483.2792","22.1268","1211.093","24861.3118","513.1924","335.5196","2522.7026","1537.1891","2514.3686","1399.6527"
"SEN","24/03/2026","9","1800.2784","5215.4494","21.7114","1270.5489","22908.9305","509.1284","333.7507","1965.4279","1537.8947","2473.9817","1406.3857"
"SEN","24/03/2026","10","2010.8042","6487.3698","22.6459","1458.6711","21820.2033","459.9479","331.4208","1961.2281","1537.871","2423.1848","1417.2637"
"SEN","24/03/2026","11","2228.3697","6988.5454","22.7414","1466.221","21527.0016","458.9967","330.9313","1866.482","1538.3271","2426.4886","1453.6141"
"SEN","24/03/2026","12","2231.635","7037.8361","23.0245","1472.1899","21692.9145","424.1138","331.3282","2141.2528","1536.314","2501.3896","1451.4819"
"SEN","24/03/2026","13","2441.9592","6956.0254","23.7633","1470.3782","21837.8069","426.7555","330.5512","2700.7907","1503.9525","2525.2857","1452.4476"
"SEN","24/03/2026","14","2726.7516","6990.225","23.7015","1443.9563","21613.5171","524.6878","330.7894","3396.9718","1515.7278","2565.3468","1428.3002"
"SEN","24/03/2026","15","3021.372","6810.7155","23.3029","1161.6887","21990.1844","590.1498","330.7924","3889.4392","1528.5486","2692.7561","1409.1513"
